Employee_ID,Full_Name,Age,Phone,Email,Department_Region,Status,Join_Date,Salary,Performance_Score,Remote_Work,Department,Region,Performance_Score_Num,Seniority_Years,Age_Group,Salary_Level
EMP-2008,Grace Brown,35.0,5104096148,grace.brown@example.com,Admin-Nevada,Inactive,2022-03-12,90224.82,Good,True,Admin,Nevada,3,3,25-34,Medium
EMP-2009,David Garcia,30.0,7315391148,david.garcia@example.com,Finance-Illinois,Pending,2024-06-11,62603.98,Poor,False,Finance,Illinois,1,1,25-34,Low
EMP-2010,Bob Jones,35.0,8307482072,bob.jones@example.com,Sales-Nevada,Active,2024-06-10,71148.27,Average,False,Sales,Nevada,2,1,25-34,Low
EMP-2011,David Jones,40.0,6511893939,david.jones@example.com,Admin-California,Inactive,2022-09-21,52031.74,Excellent,True,Admin,California,4,3,35-44,Low
EMP-2012,Grace Miller,35.0,6557820189,grace.miller@example.com,DevOps-Florida,Inactive,2023-04-15,85155.05639558233,Average,False,DevOps,Florida,2,2,25-34,Medium
EMP-2014,Grace Jones,30.0,2470739200,grace.jones@example.com,Finance-Nevada,Pending,2021-05-16,51990.98,Excellent,True,Finance,Nevada,4,4,25-34,Low
EMP-2015,David Miller,30.0,3546212759,david.miller@example.com,HR-California,Active,2023-08-19,85155.05639558233,Good,True,HR,California,3,2,25-34,Medium
EMP-2016,David Johnson,30.0,2508261122,david.johnson@example.com,Cloud Tech-Texas,Inactive,2021-11-07,100215.06,Good,True,Cloud Tech,Texas,3,3,25-34,High
EMP-2017,Charlie Williams,40.0,1261632487,charlie.williams@example.com,Finance-New York,Active,2023-10-04,114587.11,Average,False,Finance,New York,2,2,35-44,High
EMP-2018,Alice Garcia,30.0,8995729892,alice.garcia@example.com,HR-Florida,Inactive,2024-12-16,71318.79,Good,True,HR,Florida,3,0,25-34,Low
EMP-2019,Heidi Jones,30.0,7629745492,heidi.jones@example.com,DevOps-Illinois,Pending,2021-02-22,77764.24,Average,False,DevOps,Illinois,2,4,25-34,Medium
